schema_version	resolution_id	source_artifact_id	classifier_path	source_row_locator	source_row_number	rust_function_alias	scilab_function_alias	source_file_locator	formula_family	risk_tier	recommended_chunk_group	target_formula_id	target_resolution_id	target_batch_manifest	target_package	target_crate_name	target_runtime_symbol	target_runtime_path	target_contract_path	target_validation_card_path	target_source_seed_path	validation_status	disposition	block_reason
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave5.0381	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0381	381	ch5::fg_series	foa_ch05_ast_fg_series	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch05_scilab_astrodynamics/src/fg_series/ast_ch5_fg_series.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_lagrange_fg_series_order_branch_and_numerical_policy	f and g series evaluation requires explicit expansion order truncation remainder bounds independent variable definition conic branch state units direction of flight derivative convention conditioning and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave5.0382	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0382	382	ch5::fg_series_coefficients	foa_ch05_ast_fg_series_coefficients	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch05_scilab_astrodynamics/src/fg_series/ast_ch5_fg_series.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_lagrange_fg_series_order_branch_and_numerical_policy	f and g series evaluation requires explicit expansion order truncation remainder bounds independent variable definition conic branch state units direction of flight derivative convention conditioning and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave5.0383	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0383	383	ch5::fg_series_coefficients_from_upq	foa_ch05_ast_fg_series_coefficients_from_upq	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch05_scilab_astrodynamics/src/fg_series/ast_ch5_fg_series.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_internal_fg_series_intermediate_helper_not_formula	u p q intermediate conversion or bundle assembly is internal f and g series support rather than a separate bounded formula node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave5.0384	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0384	384	ch5::fg_series_from_upq	foa_ch05_ast_fg_series_from_upq	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch05_scilab_astrodynamics/src/fg_series/ast_ch5_fg_series.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_internal_fg_series_intermediate_helper_not_formula	u p q intermediate conversion or bundle assembly is internal f and g series support rather than a separate bounded formula node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave5.0385	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0385	385	ch5::gauss_fg_series	foa_ch05_ast_gauss_fg_series	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch05_scilab_astrodynamics/src/fg_series/ast_ch5_fg_series.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_lagrange_fg_series_order_branch_and_numerical_policy	f and g series evaluation requires explicit expansion order truncation remainder bounds independent variable definition conic branch state units direction of flight derivative convention conditioning and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave5.0386	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0386	386	ch5::upq	foa_ch05_ast_upq	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch05_scilab_astrodynamics/src/fg_series/ast_ch5_fg_series.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_internal_fg_series_intermediate_helper_not_formula	u p q intermediate conversion or bundle assembly is internal f and g series support rather than a separate bounded formula node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave5.0387	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0387	387	ch5::direction_to_dm	foa_ch05_ast_direction_to_dm	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch05_scilab_astrodynamics/src/lambert/ast_ch5_gauss_lambert_universal.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_internal_branch_or_direction_helper_not_formula	direction to branch-sign conversion is internal solver control support rather than a separate formula node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave5.0388	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0388	388	ch5::gauss_transfer_geometry	foa_ch05_ast_gauss_transfer_geometry	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch05_scilab_astrodynamics/src/lambert/ast_ch5_gauss_lambert_universal.sci	orbit_two_body	high_risk_requires_numerical_policy	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_gauss_lambert_solver_geometry_and_numerical_policy	Gauss or Lambert transfer geometry requires explicit short or long way branch revolution count direction of motion root selection convergence tolerance singular geometry units and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave5.0394	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0394	394	ch5::gauss_original	foa_ch05_ast_gauss_original	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch05_scilab_astrodynamics/src/lambert/ast_ch5_original_gauss.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_gauss_lambert_solver_geometry_and_numerical_policy	Gauss or Lambert transfer geometry requires explicit short or long way branch revolution count direction of motion root selection convergence tolerance singular geometry units and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave5.0395	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0395	395	ch5::original_gauss_x_function	foa_ch05_ast_original_gauss_X	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch05_scilab_astrodynamics/src/lambert/ast_ch5_original_gauss.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_solver_residual_or_search_orchestration_helper_not_formula	solver residual evaluation or search-grid orchestration is internal numerical algorithm support rather than a separate bounded formula node
