schema_version	resolution_id	source_artifact_id	classifier_path	source_row_locator	source_row_number	rust_function_alias	scilab_function_alias	source_file_locator	formula_family	risk_tier	recommended_chunk_group	target_formula_id	target_resolution_id	target_batch_manifest	target_package	target_crate_name	target_runtime_symbol	target_runtime_path	target_contract_path	target_validation_card_path	target_source_seed_path	validation_status	disposition	block_reason
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave1.0035	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0035	35	ch1_atan2	foa_ch01_ast_atan2	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/math/ast_ch1_vector.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_internal_scalar_math_helper_not_formula	generic_atan2_wrapper_is_internal_math_utility_not_a_separate_formula_node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave1.0043	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0043	43	gravitational_parameter	foa_ch01_ast_gravitational_parameter	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/units/ast_ch1_constants_units.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_parameter_lookup_helper_not_formula	gravitational_parameter_lookup_or_wrapper_is_governed_parameter_support_not_a_separate_formula_node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave1.0054	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0054	54	two_body_mu	foa_ch01_ast_two_body_mu	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/dynamics/ast_ch1_two_body.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_parameter_lookup_helper_not_formula	gravitational_parameter_lookup_or_wrapper_is_governed_parameter_support_not_a_separate_formula_node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave1.0055	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0055	55	two_body_accel	foa_ch01_ast_two_body_accel	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/dynamics/ast_ch1_two_body.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_dynamics_support_algorithm_not_formula	vector_force_acceleration_or_state_derivative_support_algorithm_is_outside_bounded_scalar_formula_scope
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave1.0056	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0056	56	two_body_state_derivative	foa_ch01_ast_two_body_state_derivative	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/dynamics/ast_ch1_two_body.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_dynamics_support_algorithm_not_formula	vector_force_acceleration_or_state_derivative_support_algorithm_is_outside_bounded_scalar_formula_scope
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave1.0059	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0059	59	specific_angular_momentum	foa_ch01_ast_specific_angular_momentum	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/dynamics/ast_ch1_two_body.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts	formula_vault.astrodynamics.elements.specific_angular_momentum		equation-batches/a7-astrodynamics-orekit-foundation.tsv	aero-codex-astrodynamics	aero_codex_astrodynamics	elements::compute_specific_angular_momentum	aero_codex_astrodynamics::elements::compute_specific_angular_momentum	formula-vault/contracts/astrodynamics_elliptic_elements_kepler_foundation_contract.yaml	validation/cards/validation_astrodynamics_time_frame_tle_foundation.yaml	validation/source_registry/source_astrodynamics_time_frame_tle_foundation.yaml	research_required	deduplicated_alias_to_existing_runtime	not_applicable_existing_runtime_and_contract_reused
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave1.0060	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0060	60	radial_velocity	foa_ch01_ast_radial_velocity	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/dynamics/ast_ch1_two_body.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_missing_state_geometry_and_angle_contract	state_decomposition_and_angle_output_require_explicit_vector_input_frame_quadrant_wrap_and_singularity_contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave1.0061	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0061	61	transverse_speed	foa_ch01_ast_transverse_speed	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/dynamics/ast_ch1_two_body.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_missing_state_geometry_and_angle_contract	state_decomposition_and_angle_output_require_explicit_vector_input_frame_quadrant_wrap_and_singularity_contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave1.0062	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0062	62	flight_path_angle	foa_ch01_ast_flight_path_angle	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/dynamics/ast_ch1_two_body.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_missing_state_geometry_and_angle_contract	state_decomposition_and_angle_output_require_explicit_vector_input_frame_quadrant_wrap_and_singularity_contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave1.0063	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0063	63	zenith_angle	foa_ch01_ast_zenith_angle	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/dynamics/ast_ch1_two_body.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_missing_state_geometry_and_angle_contract	state_decomposition_and_angle_output_require_explicit_vector_input_frame_quadrant_wrap_and_singularity_contract
