schema_version	resolution_id	source_artifact_id	classifier_path	source_row_locator	source_row_number	rust_function_alias	scilab_function_alias	source_file_locator	formula_family	risk_tier	recommended_chunk_group	target_formula_id	target_resolution_id	target_batch_manifest	target_package	target_crate_name	target_runtime_symbol	target_runtime_path	target_contract_path	target_validation_card_path	target_source_seed_path	validation_status	disposition	block_reason
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0441	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0441	441	ch6::free_flight_time_for_branch	foa_ch06_ast_free_flight_time_for_branch	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/ballistic/ast_ch6_ballistic_primitives.sci	orbit_two_body	high_risk_requires_numerical_policy	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_ballistic_range_time_branch_and_numerical_policy	ballistic free-flight range or time relation requires explicit spherical-body geometry burnout state altitude frame angle branch feasible-domain root selection numerical tolerance and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0450	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0450	450	ch6::atan2	foa_ch06_ast_atan2	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/core/ast_ch6_core.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_internal_scalar_math_helper_not_formula	generic atan2 wrapping is an internal scalar math utility rather than a separate governed orbital formula node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0460	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0460	460	ch6::unit_to_latlon	foa_ch06_ast_unit_to_latlon	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/core/ast_ch6_core.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_spherical_navigation_frame_angle_and_domain_contract	spherical navigation relation requires explicit latitude longitude unit-vector convention body frame angle units wrap pole and antipodal handling and nonfinite output contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0461	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0461	461	ch6::east_longitude_delta	foa_ch06_ast_east_longitude_delta	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/core/ast_ch6_core.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_spherical_navigation_frame_angle_and_domain_contract	spherical navigation relation requires explicit latitude longitude unit-vector convention body frame angle units wrap pole and antipodal handling and nonfinite output contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0462	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0462	462	ch6::great_circle_angle	foa_ch06_ast_great_circle_angle	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/core/ast_ch6_core.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_spherical_navigation_frame_angle_and_domain_contract	spherical navigation relation requires explicit latitude longitude unit-vector convention body frame angle units wrap pole and antipodal handling and nonfinite output contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0463	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0463	463	ch6::launch_azimuth_spherical	foa_ch06_ast_launch_azimuth_spherical	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/core/ast_ch6_core.sci	orbit_two_body	high_risk_requires_numerical_policy	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_spherical_navigation_frame_angle_and_domain_contract	spherical navigation relation requires explicit latitude longitude unit-vector convention body frame angle units wrap pole and antipodal handling and nonfinite output contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0464	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0464	464	ch6::direct_geodesic_spherical	foa_ch06_ast_direct_geodesic_spherical	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/core/ast_ch6_core.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_spherical_navigation_frame_angle_and_domain_contract	spherical navigation relation requires explicit latitude longitude unit-vector convention body frame angle units wrap pole and antipodal handling and nonfinite output contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0467	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0467	467	ch6::crossrange_lateral_exact	foa_ch06_ast_crossrange_lateral_exact	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/errors/ast_ch6_launch_errors.sci	orbit_two_body	high_risk_requires_numerical_policy	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_launch_error_linearization_geometry_and_numerical_policy	launch-error relation requires explicit nominal trajectory geometry perturbation variable units exact-versus-linearized branch small-angle validity sign convention conditioning and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0468	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0468	468	ch6::crossrange_lateral_small	foa_ch06_ast_crossrange_lateral_small	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/errors/ast_ch6_launch_errors.sci	orbit_two_body	high_risk_requires_numerical_policy	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_launch_error_linearization_geometry_and_numerical_policy	launch-error relation requires explicit nominal trajectory geometry perturbation variable units exact-versus-linearized branch small-angle validity sign convention conditioning and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0469	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0469	469	ch6::crossrange_azimuth_exact	foa_ch06_ast_crossrange_azimuth_exact	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/errors/ast_ch6_launch_errors.sci	orbit_two_body	high_risk_requires_numerical_policy	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_launch_error_linearization_geometry_and_numerical_policy	launch-error relation requires explicit nominal trajectory geometry perturbation variable units exact-versus-linearized branch small-angle validity sign convention conditioning and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0470	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0470	470	ch6::crossrange_azimuth_small	foa_ch06_ast_crossrange_azimuth_small	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/errors/ast_ch6_launch_errors.sci	orbit_two_body	high_risk_requires_numerical_policy	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_launch_error_linearization_geometry_and_numerical_policy	launch-error relation requires explicit nominal trajectory geometry perturbation variable units exact-versus-linearized branch small-angle validity sign convention conditioning and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0471	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0471	471	ch6::downrange_displacement_error	foa_ch06_ast_downrange_displacement_error	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/errors/ast_ch6_launch_errors.sci	orbit_two_body	high_risk_requires_numerical_policy	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_launch_error_linearization_geometry_and_numerical_policy	launch-error relation requires explicit nominal trajectory geometry perturbation variable units exact-versus-linearized branch small-angle validity sign convention conditioning and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave6.0472	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0472	472	ch6::influence_flight_path	foa_ch06_ast_influence_flight_path	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/errors/ast_ch6_launch_errors.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_launch_error_linearization_geometry_and_numerical_policy	launch-error relation requires explicit nominal trajectory geometry perturbation variable units exact-versus-linearized branch small-angle validity sign convention conditioning and reference oracle policy
