schema_version	resolution_id	source_artifact_id	classifier_path	source_row_locator	source_row_number	rust_function_alias	scilab_function_alias	source_file_locator	formula_family	risk_tier	recommended_chunk_group	target_formula_id	target_resolution_id	target_batch_manifest	target_package	target_crate_name	target_runtime_symbol	target_runtime_path	target_contract_path	target_validation_card_path	target_source_seed_path	validation_status	disposition	block_reason
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_001	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1271	1271	rvd_fixed_tandem_delta_v	rvd_fixed_tandem_delta_v	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	orbit_two_body	high_risk_requires_numerical_policy	9E_rocket_vehicle_policy_then_bounded_scalar_slice											research_required	blocked_until_rocket_vehicle_model_and_solver_policy	Classifier row remains blocked until rocket vehicle model boundaries, thrust/mass-flow assumptions, staging or propagation policy, numerical solver scope, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_002	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1272	1272	rvd_lambda_from_n_epsilon	rvd_lambda_from_n_epsilon	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	orbit_two_body	high_risk_requires_numerical_policy	9E_rocket_vehicle_policy_then_bounded_scalar_slice											research_required	blocked_until_rocket_vehicle_model_and_solver_policy	Classifier row remains blocked until rocket vehicle model boundaries, thrust/mass-flow assumptions, staging or propagation policy, numerical solver scope, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_003	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1273	1273	rvd_mass_fractions	rvd_mass_fractions	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	orbit_two_body	high_risk_requires_numerical_policy	9E_rocket_vehicle_policy_then_bounded_scalar_slice											research_required	blocked_until_rocket_vehicle_model_and_solver_policy	Classifier row remains blocked until rocket vehicle model boundaries, thrust/mass-flow assumptions, staging or propagation policy, numerical solver scope, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_004	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1274	1274	rvd_payload_for_fixed_tandem_delta_v	rvd_payload_for_fixed_tandem_delta_v	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	orbit_two_body	high_risk_requires_numerical_policy	9E_rocket_vehicle_policy_then_bounded_scalar_slice											research_required	blocked_until_rocket_vehicle_model_and_solver_policy	Classifier row remains blocked until rocket vehicle model boundaries, thrust/mass-flow assumptions, staging or propagation policy, numerical solver scope, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_005	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1275	1275	rvd_payload_ratio_from_masses	rvd_payload_ratio_from_masses	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	orbit_two_body	high_risk_requires_numerical_policy	9E_rocket_vehicle_policy_then_bounded_scalar_slice											research_required	blocked_until_rocket_vehicle_model_and_solver_policy	Classifier row remains blocked until rocket vehicle model boundaries, thrust/mass-flow assumptions, staging or propagation policy, numerical solver scope, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_006	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1276	1276	rvd_ratios_from_lambda_epsilon	rvd_ratios_from_lambda_epsilon	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	orbit_two_body	high_risk_requires_numerical_policy	9E_rocket_vehicle_policy_then_bounded_scalar_slice											research_required	blocked_until_rocket_vehicle_model_and_solver_policy	Classifier row remains blocked until rocket vehicle model boundaries, thrust/mass-flow assumptions, staging or propagation policy, numerical solver scope, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_007	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1277	1277	rvd_restricted_burnout_velocity	rvd_restricted_burnout_velocity	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	orbit_two_body	high_risk_requires_numerical_policy	9E_rocket_vehicle_policy_then_bounded_scalar_slice											research_required	blocked_until_rocket_vehicle_model_and_solver_policy	Classifier row remains blocked until rocket vehicle model boundaries, thrust/mass-flow assumptions, staging or propagation policy, numerical solver scope, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_008	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1278	1278	rvd_restricted_limiting_velocity	rvd_restricted_limiting_velocity	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	orbit_two_body	high_risk_requires_numerical_policy	9E_rocket_vehicle_policy_then_bounded_scalar_slice											research_required	blocked_until_rocket_vehicle_model_and_solver_policy	Classifier row remains blocked until rocket vehicle model boundaries, thrust/mass-flow assumptions, staging or propagation policy, numerical solver scope, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_009	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1279	1279	rvd_restricted_mass_ratio	rvd_restricted_mass_ratio	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	low_risk_scalar_math	medium_risk_requires_contract_review	9E_rocket_equation_scalar_subset_after_contract											research_required	blocked_until_rocket_units_domain_and_sign_policy	Classifier row remains blocked until rocket equation units, mass-domain restrictions, sign conventions, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_010	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1280	1280	rvd_restricted_payload_ratio	rvd_restricted_payload_ratio	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	orbit_two_body	high_risk_requires_numerical_policy	9E_rocket_vehicle_policy_then_bounded_scalar_slice											research_required	blocked_until_rocket_vehicle_model_and_solver_policy	Classifier row remains blocked until rocket vehicle model boundaries, thrust/mass-flow assumptions, staging or propagation policy, numerical solver scope, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_011	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1281	1281	rvd_restricted_stage_masses	rvd_restricted_stage_masses	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	orbit_two_body	high_risk_requires_numerical_policy	9E_rocket_vehicle_policy_then_bounded_scalar_slice											research_required	blocked_until_rocket_vehicle_model_and_solver_policy	Classifier row remains blocked until rocket vehicle model boundaries, thrust/mass-flow assumptions, staging or propagation policy, numerical solver scope, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
aerocodex.external_m07_resolution.v1	a33_relative_motion_finite_burn_policy_wave3_row_012	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1282	1282	rvd_restricted_staging	rvd_restricted_staging	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section06_rocket_vehicle_dynamics_scilab/src/rvd_staging.sci	iterative_solver	high_risk_requires_numerical_policy	9E_rocket_vehicle_policy_then_bounded_scalar_slice											research_required	blocked_until_rocket_vehicle_model_and_solver_policy	Classifier row remains blocked until rocket vehicle model boundaries, thrust/mass-flow assumptions, staging or propagation policy, numerical solver scope, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A33.
