schema_version	resolution_id	source_artifact_id	classifier_path	source_row_locator	source_row_number	rust_function_alias	scilab_function_alias	source_file_locator	formula_family	risk_tier	recommended_chunk_group	target_formula_id	target_resolution_id	target_batch_manifest	target_package	target_crate_name	target_runtime_symbol	target_runtime_path	target_contract_path	target_validation_card_path	target_source_seed_path	validation_status	disposition	block_reason
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave9.0729	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0729	729	ch7_mean_anomaly_from_true	foa_ch07_ast_ch7_mean_anomaly_from_true	source_scilab/ch7_twobody/ast_ch7_kepler_time.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_orbit_geometry_conic_branch_and_validation_policy	Classifier row remains blocked until orbit-geometry/conic branch conventions, frame/unit contracts, numerical policy, source registry, and independent validation oracle are explicitly approved; no runtime alias or implementation claim is made in A24.
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave9.0730	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0730	730	ch7_parabolic_D_from_true	foa_ch07_ast_ch7_parabolic_D_from_true	source_scilab/ch7_twobody/ast_ch7_kepler_time.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_orbit_geometry_conic_branch_and_validation_policy	Classifier row remains blocked until orbit-geometry/conic branch conventions, frame/unit contracts, numerical policy, source registry, and independent validation oracle are explicitly approved; no runtime alias or implementation claim is made in A24.
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave9.0731	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0731	731	ch7_parameter_from_h	foa_ch07_ast_ch7_parameter_from_h	source_scilab/ch7_twobody/ast_ch7_kepler_time.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_orbit_geometry_conic_branch_and_validation_policy	Classifier row remains blocked until orbit-geometry/conic branch conventions, frame/unit contracts, numerical policy, source registry, and independent validation oracle are explicitly approved; no runtime alias or implementation claim is made in A24.
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave9.0732	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0732	732	ch7_semimajor_from_energy	foa_ch07_ast_ch7_semimajor_from_energy	source_scilab/ch7_twobody/ast_ch7_kepler_time.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_orbit_geometry_conic_branch_and_validation_policy	Classifier row remains blocked until orbit-geometry/conic branch conventions, frame/unit contracts, numerical policy, source registry, and independent validation oracle are explicitly approved; no runtime alias or implementation claim is made in A24.
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave9.0734	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0734	734	ch7_speed_from_energy	foa_ch07_ast_ch7_speed_from_energy	source_scilab/ch7_twobody/ast_ch7_kepler_time.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_orbit_geometry_conic_branch_and_validation_policy	Classifier row remains blocked until orbit-geometry/conic branch conventions, frame/unit contracts, numerical policy, source registry, and independent validation oracle are explicitly approved; no runtime alias or implementation claim is made in A24.
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave9.0735	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0735	735	ch7_time_of_flight_conic	foa_ch07_ast_ch7_time_of_flight_conic	source_scilab/ch7_twobody/ast_ch7_kepler_time.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_orbit_geometry_conic_branch_and_validation_policy	Classifier row remains blocked until orbit-geometry/conic branch conventions, frame/unit contracts, numerical policy, source registry, and independent validation oracle are explicitly approved; no runtime alias or implementation claim is made in A24.
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave9.0736	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0736	736	ch7_time_of_flight_elliptic	foa_ch07_ast_ch7_time_of_flight_elliptic	source_scilab/ch7_twobody/ast_ch7_kepler_time.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_orbit_geometry_conic_branch_and_validation_policy	Classifier row remains blocked until orbit-geometry/conic branch conventions, frame/unit contracts, numerical policy, source registry, and independent validation oracle are explicitly approved; no runtime alias or implementation claim is made in A24.
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave9.0737	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0737	737	ch7_true_anomaly_from_r_outbound	foa_ch07_ast_ch7_true_anomaly_from_r_outbound	source_scilab/ch7_twobody/ast_ch7_kepler_time.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_orbit_geometry_conic_branch_and_validation_policy	Classifier row remains blocked until orbit-geometry/conic branch conventions, frame/unit contracts, numerical policy, source registry, and independent validation oracle are explicitly approved; no runtime alias or implementation claim is made in A24.
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave9.0750	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0750	750	ch8_scalar_h	foa_ch08_ast8_scalar_h	source_scilab/ch8_core/ast_ch8_core.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_orbit_geometry_conic_branch_and_validation_policy	Classifier row remains blocked until orbit-geometry/conic branch conventions, frame/unit contracts, numerical policy, source registry, and independent validation oracle are explicitly approved; no runtime alias or implementation claim is made in A24.
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave9.0751	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0751	751	ch8_speed_from_energy	foa_ch08_ast8_speed_from_energy	source_scilab/ch8_core/ast_ch8_core.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_orbit_geometry_conic_branch_and_validation_policy	Classifier row remains blocked until orbit-geometry/conic branch conventions, frame/unit contracts, numerical policy, source registry, and independent validation oracle are explicitly approved; no runtime alias or implementation claim is made in A24.
