schema_version	resolution_id	source_artifact_id	classifier_path	source_row_locator	source_row_number	rust_function_alias	scilab_function_alias	source_file_locator	formula_family	risk_tier	recommended_chunk_group	target_formula_id	target_resolution_id	target_batch_manifest	target_package	target_crate_name	target_runtime_symbol	target_runtime_path	target_contract_path	target_validation_card_path	target_source_seed_path	validation_status	disposition	block_reason
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave2.0102	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0102	102	hyperbola_b	foa_ch01_ast_hyperbola_b	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/conics/ast_ch1_special_orbits.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_missing_hyperbolic_geometry_input_branch_contract	hyperbolic_geometry_requires_explicit_v_infinity_periapsis_semimajor_axis_sign_branch_units_and_output_contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave2.0103	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0103	103	hyperbola_from_vinf_rp	foa_ch01_ast_hyperbola_from_vinf_rp	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch01_scilab_astrodynamics/src/conics/ast_ch1_special_orbits.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_missing_hyperbolic_geometry_input_branch_contract	hyperbolic_geometry_requires_explicit_v_infinity_periapsis_semimajor_axis_sign_branch_units_and_output_contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave2.0110	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0110	110	ch2_atan2	foa_ch02_ast_atan2	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch02_scilab_astrodynamics/src/core/ast_ch2_core.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_internal_scalar_math_helper_not_formula	generic_angle_or_domain_clamp_wrapper_is_internal_math_utility_not_a_separate_formula_node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave2.0149	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0149	149	ch2_specific_angular_momentum	foa_ch02_ast_specific_angular_momentum	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch02_scilab_astrodynamics/src/elements/ast_ch2_orbital_elements.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts	formula_vault.astrodynamics.elements.specific_angular_momentum		equation-batches/a7-astrodynamics-orekit-foundation.tsv	aero-codex-astrodynamics	aero_codex_astrodynamics	elements::compute_specific_angular_momentum	aero_codex_astrodynamics::elements::compute_specific_angular_momentum	formula-vault/contracts/astrodynamics_elliptic_elements_kepler_foundation_contract.yaml	validation/cards/validation_astrodynamics_time_frame_tle_foundation.yaml	validation/source_registry/source_astrodynamics_time_frame_tle_foundation.yaml	research_required	deduplicated_alias_to_existing_runtime	not_applicable_existing_runtime_and_contract_reused
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave2.0150	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0150	150	ch2_eccentricity_vector	foa_ch02_ast_eccentricity_vector	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch02_scilab_astrodynamics/src/elements/ast_ch2_orbital_elements.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts	formula_vault.astrodynamics.elements.eccentricity_vector		equation-batches/a7-astrodynamics-orekit-foundation.tsv	aero-codex-astrodynamics	aero_codex_astrodynamics	elements::compute_eccentricity_vector	aero_codex_astrodynamics::elements::compute_eccentricity_vector	formula-vault/contracts/astrodynamics_elliptic_elements_kepler_foundation_contract.yaml	validation/cards/validation_astrodynamics_time_frame_tle_foundation.yaml	validation/source_registry/source_astrodynamics_time_frame_tle_foundation.yaml	research_required	deduplicated_alias_to_existing_runtime	not_applicable_existing_runtime_and_contract_reused
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave2.0151	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0151	151	node_vector	foa_ch02_ast_node_vector	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch02_scilab_astrodynamics/src/elements/ast_ch2_orbital_elements.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts	formula_vault.astrodynamics.elements.node_vector		equation-batches/a7-astrodynamics-orekit-foundation.tsv	aero-codex-astrodynamics	aero_codex_astrodynamics	elements::compute_node_vector	aero_codex_astrodynamics::elements::compute_node_vector	formula-vault/contracts/astrodynamics_elliptic_elements_kepler_foundation_contract.yaml	validation/cards/validation_astrodynamics_time_frame_tle_foundation.yaml	validation/source_registry/source_astrodynamics_time_frame_tle_foundation.yaml	research_required	deduplicated_alias_to_existing_runtime	not_applicable_existing_runtime_and_contract_reused
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave2.0152	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0152	152	ch2_p_from_h	foa_ch02_ast_p_from_h	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch02_scilab_astrodynamics/src/elements/ast_ch2_orbital_elements.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_missing_semilatus_rectum_contract_and_runtime	semilatus_rectum_from_angular_momentum_requires_explicit_units_domain_and_runtime_contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave2.0154	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0154	154	ch2_a_from_energy	foa_ch02_ast_a_from_energy	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch02_scilab_astrodynamics/src/elements/ast_ch2_orbital_elements.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_ambiguous_energy_input_and_conic_branch_contract	energy_alias_does_not_establish_specific_energy_input_form_units_or_elliptic_hyperbolic_branch_semantics
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave2.0157	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0157	157	elements_to_state_p	foa_ch02_ast_elements_to_state_p	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch02_scilab_astrodynamics/src/elements/ast_ch2_orbital_elements.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_state_element_transform_algorithm_not_formula	state_element_conversion_or_angle_extraction_is_a_composite_algorithm_not_a_bounded_scalar_formula_node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave2.0158	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0158	158	elements_to_state_a	foa_ch02_ast_elements_to_state_a	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch02_scilab_astrodynamics/src/elements/ast_ch2_orbital_elements.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_state_element_transform_algorithm_not_formula	state_element_conversion_or_angle_extraction_is_a_composite_algorithm_not_a_bounded_scalar_formula_node
